l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
32000.0,16000.0,256.0,64.0,1.0,28.0,36.0,4.0,1.0,4.0,3.0,6.0,6.0,5.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,4.0,2.0,6.0,3.0,5.0,1.0,6.0,6.0,6.0,1.0,128.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,1.0,4.0,1.0,3.0,6.0,2.0,4.0,32.0,64.0,1.0,4.0,8.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,6.0,6.0,6.0,3.0,5.0,3.0,6.0,3.0,2.0,5.0,2.0,1.0,5.0,2.0,1.0,128.0,1.0,4.0,16.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,5.0,5.0,2.0,6.0,6.0,3.0,2.0,1.0,6.0,2.0,5.0,5.0,6.0,6.0,4.0,256.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,6.0,3.0,6.0,4.0,4.0,2.0,4.0,3.0,1.0,5.0,2.0,5.0,6.0,3.0,3.0,1.0,16.0,1.0,16.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,4.0,3.0,4.0,2.0,6.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,2.0,5.0,1.0,2048.0,2048.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2516582520.0,18147948.0,2290310.0,0.025014100000000008,4.0,514.0,514.0,4.567080871066896e+16,1.0,1.0066149999999998,107.6,107.6
64000.0,16000.0,256.0,64.0,2.0,48.0,28.0,42.0,2.0,5.0,1.0,2.0,2.0,4.0,4.0,5.0,2.0,5.0,2.0,2.0,6.0,5.0,3.0,1.0,3.0,4.0,1.0,5.0,2.0,4.0,3.0,4.0,64.0,8.0,1.0,2.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0,1.0,2.0,2.0,6.0,5.0,1.0,6.0,3.0,1.0,4.0,1.0,5.0,6.0,3.0,16.0,1.0,1.0,32.0,4.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,6.0,4.0,4.0,1.0,4.0,1.0,64.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,5.0,4.0,6.0,2.0,4.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,2.0,128.0,16.0,1.0,512.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,6.0,1.0,2.0,4.0,3.0,1.0,3.0,5.0,4.0,4.0,3.0,2.0,64.0,256.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,1.0,1.0,6.0,4.0,6.0,6.0,3.0,2.0,5.0,6.0,6.0,4.0,2048.0,32.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105101334.0,4823498.4399999995,1157850000.0,6.061323000000001,1176.0,514.0,102400.0,506956120590918.9,21.638095000000003,8.1348771,107.6,12180.8
1024.0,2048000.0,256.0,64.0,1.0,32.0,20.0,28.0,5.0,2.0,1.0,5.0,3.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,6.0,6.0,4.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,64.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,4.0,5.0,1.0,6.0,6.0,5.0,1.0,4.0,4.0,4.0,4.0,64.0,2.0,1.0,16.0,1.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,5.0,3.0,2.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,2.0,4.0,1.0,3.0,4.0,8.0,1.0,64.0,32.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,5.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,2.0,6.0,1.0,5.0,1.0,6.0,4.0,64.0,256.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,2.0,5.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,4.0,128.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,4.0,4.0,6.0,2.0,4.0,4.0,3.0,2.0,6.0,4.0,8.0,64.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2516582520.0,15333080.4,11912700.0,0.13537400000000005,28.0,514.0,514.0,3.858696211239461e+16,1.0,1.0000729999999998,107.6,107.6
32000.0,64000.0,256.0,64.0,2.0,30.0,10.0,44.0,5.0,4.0,4.0,3.0,1.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,6.0,5.0,4.0,5.0,8.0,16.0,1.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,6.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,6.0,4.0,3.0,5.0,3.0,16.0,8.0,1.0,1.0,8.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,3.0,2.0,6.0,1.0,2.0,1.0,2.0,5.0,6.0,4.0,5.0,6.0,2.0,1.0,128.0,2.0,1.0,32.0,16.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,3.0,6.0,5.0,4.0,6.0,5.0,4.0,1.0,6.0,1.0,4.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,5.0,2.0,5.0,2.0,6.0,2.0,1.0,6.0,2.0,3.0,3.0,6.0,3.0,6.0,5.0,64.0,4.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,5.0,1.0,6.0,4.0,1.0,3.0,6.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,128.0,512.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52876152.0,5625528.34,268681000.0,2.1949715,440.0,514.0,417792.0,297456291586147.7,84.71217750000002,38.67017795,107.6,23488.4
64000.0,128000.0,256.0,64.0,3.0,48.0,2.0,30.0,1.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,5.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,6.0,1.0,6.0,5.0,8.0,256.0,1.0,192.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,4.0,6.0,3.0,3.0,1.0,5.0,6.0,6.0,6.0,6.0,1.0,1.0,2.0,16.0,8.0,1.0,1.0,2.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,6.0,1.0,5.0,5.0,6.0,6.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,5.0,2.0,32.0,16.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,2.0,4.0,4.0,6.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,512.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,6.0,2.0,3.0,1.0,4.0,3.0,3.0,6.0,5.0,3.0,5.0,1.0,3.0,2.0,128.0,1.0,1024.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,3.0,5.0,5.0,1.0,4.0,5.0,3.0,3.0,5.0,2.0,6.0,4.0,6.0,256.0,8.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,360752484.0,4055927.55,5335400000.0,17.212394999999997,2880.0,514.0,557056.0,1463185938586534.2,16.84365,0.6015604000000001,107.6,95564.8
256.0,32000.0,256.0,64.0,2.0,22.0,16.0,20.0,4.0,3.0,6.0,1.0,2.0,6.0,2.0,3.0,5.0,5.0,2.0,1.0,5.0,3.0,3.0,6.0,6.0,6.0,4.0,2.0,5.0,4.0,5.0,3.0,2.0,4.0,1.0,96.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,3.0,4.0,3.0,6.0,1.0,6.0,4.0,5.0,2.0,6.0,1.0,5.0,6.0,5.0,4.0,64.0,8.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,6.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,4.0,5.0,8.0,1.0,1.0,1.0,4.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,2.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,1.0,64.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,6.0,4.0,6.0,3.0,4.0,4.0,6.0,5.0,1.0,5.0,6.0,2.0,32.0,128.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,1.0,5.0,5.0,3.0,32.0,16.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2424779076.0,6849988.539999999,176008000.0,1.5270525,320.0,514.0,13312.0,1.6609708882631786e+16,13.0,5.14103453,107.6,1407.6
1024.0,64000.0,256.0,64.0,1.0,2.0,2.0,48.0,6.0,2.0,3.0,4.0,4.0,6.0,1.0,6.0,2.0,1.0,4.0,5.0,5.0,4.0,1.0,6.0,1.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,512.0,256.0,1.0,2.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,6.0,3.0,6.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,4.0,3.0,6.0,1.0,6.0,4.0,3.0,1.0,5.0,1.0,64.0,1.0,4.0,32.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,5.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,512.0,1.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,6.0,6.0,1.0,1.0,6.0,2.0,6.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,512.0,256.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,1.0,6.0,3.0,1.0,3.0,1.0,2.0,3.0,6.0,3.0,4.0,4.0,1.0,5.0,6.0,16.0,1.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54264504.0,11155953.0,20381000.0,0.2368896,48.0,514.0,12640.0,605372256192312.0,39.2299,45.115773000000004,107.6,2683.2
64000.0,32000000.0,256.0,64.0,1.0,20.0,40.0,10.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,6.0,4.0,5.0,3.0,3.0,5.0,8.0,1.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,6.0,6.0,3.0,1.0,3.0,5.0,1.0,6.0,2.0,2.0,6.0,3.0,4.0,1.0,2.0,64.0,32.0,1.0,32.0,64.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,3.0,4.0,6.0,1.0,3.0,6.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,64.0,64.0,1.0,16.0,32.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,1.0,5.0,1.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,1.0,3.0,6.0,4.0,6.0,2.0,4.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,3.0,4.0,6.0,3.0,6.0,4.0,1.0,3.0,4.0,6.0,5.0,3.0,3.0,2.0,5.0,64.0,2.0,1.0,16.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2516582520.0,15564282.0,4640860.0,0.05259191999999999,10.0,514.0,514.0,3.916880001755064e+16,1.0,1.393801,107.6,107.6
2048000.0,8192000.0,256.0,64.0,2.0,20.0,38.0,46.0,3.0,3.0,5.0,6.0,2.0,4.0,2.0,1.0,2.0,6.0,6.0,1.0,6.0,5.0,1.0,3.0,4.0,6.0,1.0,6.0,3.0,1.0,1.0,5.0,128.0,16.0,1.0,128.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,5.0,1.0,1.0,3.0,6.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,16.0,1.0,32.0,16.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,4.0,6.0,5.0,2.0,1.0,5.0,6.0,6.0,1.0,2.0,4.0,8.0,1.0,16.0,2.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,4.0,3.0,1.0,5.0,3.0,4.0,4.0,6.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,16.0,256.0,1.0,2.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,6.0,4.0,6.0,3.0,4.0,6.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,6.0,8.0,4.0,1.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,6.0,1.0,1.0,1.0,5.0,256.0,1024.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2457356190.0,9072188.060000002,2230190000.0,9.412764000000001,1748.0,514.0,163840.0,2.2293597486085096e+16,2.6,1.1842162000000003,107.6,8846.8
512.0,512000.0,256.0,64.0,1.0,44.0,20.0,28.0,2.0,1.0,4.0,4.0,1.0,4.0,6.0,6.0,6.0,5.0,3.0,5.0,4.0,6.0,6.0,3.0,1.0,5.0,6.0,3.0,6.0,3.0,4.0,1.0,2.0,512.0,1.0,128.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,3.0,5.0,1.0,5.0,6.0,4.0,2.0,1.0,4.0,6.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,4.0,1.0,1.0,5.0,6.0,1.0,3.0,1.0,6.0,3.0,3.0,3.0,2.0,32.0,2.0,1.0,64.0,16.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,3.0,4.0,2.0,5.0,2.0,5.0,16.0,512.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,1.0,16.0,128.0,1.0,2.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,3.0,1.0,3.0,6.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,32.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2420244600.0,20029035.6,11912700.0,0.13567159999999998,28.0,514.0,514.0,4.847516525410776e+16,18.973320000000005,19.44974,107.6,194.0
256.0,8192000.0,256.0,64.0,1.0,44.0,14.0,32.0,4.0,6.0,1.0,1.0,3.0,5.0,3.0,5.0,2.0,6.0,3.0,4.0,6.0,6.0,1.0,5.0,4.0,3.0,3.0,1.0,6.0,3.0,4.0,3.0,32.0,16.0,1.0,2.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,6.0,4.0,3.0,5.0,3.0,6.0,3.0,1.0,6.0,4.0,2.0,16.0,1.0,64.0,128.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,6.0,4.0,2.0,5.0,2.0,6.0,5.0,32.0,2.0,1.0,1.0,16.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,5.0,4.0,2.0,1.0,2.0,6.0,2.0,6.0,5.0,3.0,6.0,1.0,6.0,4.0,512.0,32.0,1.0,512.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,6.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,6.0,3.0,5.0,6.0,3.0,4.0,6.0,128.0,16.0,1.0,1024.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,6.0,5.0,3.0,3.0,1.0,4.0,6.0,5.0,1.0,4.0,3.0,4.0,4.0,5.0,6.0,32.0,1024.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78643320.0,15224092.080000002,13574300.0,0.15973220000000002,32.0,514.0,8512.0,1197273145156905.8,32.0,32.10232,107.6,1806.4
8192.0,1024000.0,256.0,64.0,1.0,4.0,16.0,24.0,6.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,2.0,4.0,4.0,6.0,128.0,4.0,1.0,1536.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,2.0,5.0,5.0,1.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,32.0,1.0,1.0,32.0,2.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,128.0,1.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0,2.0,2.0,6.0,3.0,2.0,128.0,64.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,6.0,1.0,1.0,64.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,6.0,2.0,3.0,6.0,3.0,4.0,6.0,2.0,6.0,3.0,5.0,2.0,6.0,3.0,32.0,8.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107741592.0,9497607.84,10268800.0,0.12128799999999998,24.0,514.0,6448.0,1023287388873281.2,21.748245000000004,19.452704499999996,107.6,1368.0
1024.0,2048000.0,256.0,64.0,3.0,20.0,22.0,32.0,1.0,3.0,6.0,2.0,3.0,2.0,1.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,6.0,3.0,5.0,4.0,2.0,2.0,32.0,16.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,6.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,6.0,1.0,5.0,4.0,1.0,2.0,16.0,2.0,1.0,2.0,2.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,5.0,6.0,1.0,1.0,5.0,3.0,1.0,2.0,5.0,1.0,16.0,32.0,1.0,16.0,8.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,2.0,2.0,6.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,5.0,5.0,1.0,16.0,32.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,6.0,1.0,4.0,2.0,2.0,5.0,4.0,1.0,4.0,5.0,1.0,6.0,3.0,5.0,2.0,16.0,512.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,5.0,4.0,5.0,5.0,2.0,6.0,2.0,6.0,5.0,6.0,4.0,5.0,1.0,6.0,256.0,2.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,670291152.0,4226026.799999999,106444000000.0,151.70465,14080.0,514.0,172032.0,2832668372154873.0,2.966665,0.1778646,107.6,28902.4
1024000.0,256000.0,256.0,64.0,1.0,8.0,6.0,44.0,3.0,4.0,5.0,2.0,2.0,6.0,3.0,3.0,6.0,3.0,4.0,6.0,4.0,3.0,2.0,5.0,1.0,1.0,4.0,3.0,6.0,5.0,1.0,6.0,32.0,256.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,3.0,6.0,1.0,4.0,6.0,5.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,64.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,3.0,6.0,2.0,2.0,5.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,6.0,1.0,2.0,32.0,8.0,1.0,64.0,1.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,5.0,1.0,2.0,4.0,5.0,6.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,16.0,128.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,6.0,5.0,5.0,4.0,1.0,6.0,5.0,5.0,3.0,1.0,3.0,32.0,4.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,6.0,6.0,2.0,4.0,3.0,2.0,2048.0,1.0,4.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2516582520.0,19315040.400000002,18653700.0,0.20944939999999998,44.0,514.0,514.0,4.8607893043733816e+16,1.0,1.3972909999999998,107.6,107.6
