l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
128.0,1024000.0,256.0,64.0,1.0,36.0,38.0,36.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,4.0,5.0,3.0,2.0,3.0,5.0,1.0,4.0,3.0,256.0,256.0,1.0,64.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,3.0,6.0,5.0,5.0,2.0,3.0,5.0,64.0,8.0,1.0,64.0,32.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,6.0,6.0,3.0,3.0,128.0,8.0,1.0,128.0,64.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,2.0,2.0,6.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,32.0,768.0,1.0,768.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,6.0,5.0,2.0,4.0,24.0,8.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,6.0,4.0,4.0,6.0,3.0,6.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,1024.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10881073488.0,79158135.83999999,15250600.0,0.1690918571428571,36.0,514.0,514.0,8.613254932481265e+17,27.571428571428573,27.57590785714286,78.57142857142857,198.57142857142858
256.0,16000.0,256.0,64.0,1.0,26.0,22.0,8.0,4.0,2.0,3.0,4.0,6.0,3.0,2.0,6.0,2.0,3.0,2.0,1.0,6.0,4.0,6.0,1.0,2.0,5.0,2.0,3.0,6.0,5.0,5.0,2.0,96.0,1.0,1.0,12.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,3.0,6.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,6.0,1.0,3.0,4.0,2.0,2.0,2.0,8.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,1.0,6.0,6.0,3.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,32.0,2.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,3.0,5.0,6.0,5.0,3.0,1.0,4.0,3.0,6.0,3.0,2.0,6.0,5.0,6.0,1.0,64.0,128.0,1.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,6.0,2.0,2.0,3.0,2.0,5.0,6.0,1.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,16.0,24.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,3.0,3.0,1.0,5.0,6.0,5.0,1.0,2.0,2.0,6.0,4.0,3.0,1.0,4.0,768.0,128.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11173626192.0,97609567.20000002,3853260.0,0.042497942857142854,8.0,514.0,514.0,1.0906528166557043e+18,1.0,1.4258078571428572,78.57142857142857,78.57142857142857
512000.0,32000000.0,256.0,64.0,2.0,2.0,32.0,38.0,1.0,5.0,2.0,3.0,1.0,5.0,4.0,6.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,6.0,2.0,1.0,3.0,4.0,3.0,256.0,32.0,1.0,18.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,2.0,3.0,4.0,3.0,32.0,1.0,1.0,2.0,128.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,16.0,64.0,1.0,32.0,128.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,1.0,3.0,4.0,6.0,2.0,6.0,3.0,6.0,6.0,6.0,1.0,1.0,5.0,6.0,768.0,1.0,128.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,16.0,1.0,1.0,128.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,1.0,48.0,256.0,1.0,192.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,382851804.0,35277243.52000001,1222020000.0,6.234899642857143,1216.0,514.0,396544.0,1.3505956321779314e+16,20.0,13.671188678571433,78.57142857142857,32328.0
256.0,128000.0,256.0,64.0,3.0,10.0,38.0,30.0,3.0,6.0,2.0,2.0,6.0,5.0,1.0,6.0,5.0,4.0,6.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,4.0,1.0,3.0,1.0,6.0,1.0,96.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,4.0,2.0,4.0,2.0,5.0,3.0,6.0,5.0,2.0,4.0,1.0,4.0,5.0,1.0,4.0,64.0,1.0,2.0,32.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,6.0,6.0,1.0,4.0,2.0,6.0,2.0,3.0,6.0,4.0,5.0,2.0,3.0,4.0,1.0,32.0,4.0,1.0,4.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,1.0,6.0,4.0,1.0,5.0,5.0,1.0,2.0,1.0,6.0,6.0,2.0,5.0,1.0,4.0,2.0,128.0,1.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,6.0,1.0,3.0,2.0,6.0,5.0,2.0,3.0,2.0,6.0,5.0,6.0,5.0,6.0,1.0,3.0,24.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,5.0,6.0,6.0,1.0,1.0,1.0,768.0,192.0,1.0,96.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1616409024.0,18963042.759999998,70614100000.0,108.52310714285714,11400.0,514.0,1540096.0,3.0652033439761864e+16,6.163358214285714,0.4218083214285714,78.57142857142857,87209.14285714286
512.0,16000.0,256.0,64.0,1.0,12.0,24.0,26.0,5.0,2.0,5.0,6.0,4.0,2.0,6.0,2.0,4.0,2.0,5.0,3.0,3.0,6.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,4.0,6.0,128.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,1.0,3.0,4.0,1.0,4.0,6.0,1.0,6.0,5.0,4.0,4.0,2.0,1.0,6.0,3.0,64.0,4.0,1.0,128.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,6.0,4.0,6.0,1.0,4.0,6.0,5.0,4.0,3.0,3.0,2.0,16.0,1.0,1.0,8.0,4.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,2.0,3.0,4.0,3.0,1.0,5.0,6.0,24.0,128.0,1.0,8.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,4.0,4.0,6.0,3.0,1.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,2.0,1.0,96.0,12.0,1.0,3.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,6.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,5.0,1536.0,192.0,1.0,24.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11173626192.0,105349735.20000002,11088400.0,0.12342900000000001,26.0,514.0,514.0,1.1771385605509844e+18,1.0,1.000913214285714,78.57142857142857,78.57142857142857
16000.0,4096000.0,256.0,64.0,2.0,32.0,6.0,16.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,6.0,3.0,4.0,6.0,4.0,2.0,4.0,2.0,2.0,1.0,5.0,4.0,3.0,1.0,3.0,4.0,6.0,96.0,64.0,1.0,12.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,3.0,6.0,3.0,3.0,6.0,5.0,2.0,2.0,6.0,1.0,1.0,5.0,3.0,2.0,2.0,64.0,1.0,2.0,8.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,6.0,3.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,6.0,3.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,6.0,5.0,3.0,1.0,5.0,2.0,3.0,6.0,6.0,2.0,5.0,2.0,3.0,1.0,6.0,16.0,128.0,1.0,128.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,4.0,5.0,2.0,3.0,1.0,5.0,6.0,6.0,2.0,6.0,2.0,1.0,3.0,1.0,2.0,6.0,32.0,1.0,64.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,6.0,48.0,4.0,1.0,192.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1891889124.0,20481928.579999994,42375500.0,0.4777721785714285,96.0,514.0,110592.0,3.874953791904675e+16,5.422075000000001,3.005753535714286,78.57142857142857,10438.285714285714
2048000.0,256000.0,256.0,64.0,1.0,34.0,2.0,16.0,1.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,6.0,4.0,5.0,1.0,1.0,5.0,6.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,6.0,768.0,1.0,32.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,3.0,4.0,6.0,4.0,1.0,1.0,8.0,1.0,1.0,64.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,6.0,1.0,5.0,1.0,6.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,16.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,6.0,6.0,6.0,6.0,5.0,4.0,16.0,16.0,1.0,12.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,256.0,12.0,1.0,384.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,6.0,4.0,3.0,2.0,6.0,3.0,2.0,6.0,3.0,1.0,3.0,6.0,5.0,2.0,8.0,3072.0,1.0,24.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,698351952.0,67411610.4,7028500.0,0.08055197142857141,16.0,514.0,4384.0,4.70770297103035e+16,16.0,16.47502857142857,78.57142857142857,682.8571428571429
256000.0,512000.0,256.0,64.0,2.0,14.0,8.0,26.0,1.0,1.0,5.0,5.0,6.0,6.0,4.0,6.0,3.0,4.0,5.0,3.0,6.0,5.0,1.0,1.0,4.0,3.0,4.0,1.0,6.0,6.0,5.0,3.0,1.0,768.0,1.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,3.0,5.0,4.0,1.0,5.0,3.0,3.0,4.0,6.0,5.0,4.0,2.0,4.0,5.0,8.0,8.0,1.0,128.0,32.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,6.0,1.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,64.0,128.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,6.0,3.0,6.0,3.0,1.0,5.0,2.0,1.0,768.0,384.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,4.0,5.0,6.0,2.0,6.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,2.0,768.0,1.0,1.0,12.0,3072.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,6.0,3.0,2.0,1.0,6.0,3.0,6.0,5.0,2.0,6.0,2.0,6.0,3.0,2.0,384.0,64.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11197752252.0,45669709.16000001,102804000.0,0.9851519285714285,208.0,514.0,102400.0,5.1139808859457517e+17,1.0,0.31465820107142856,78.57142857142857,7157.5
4096.0,4096000.0,256.0,64.0,3.0,14.0,28.0,46.0,3.0,4.0,1.0,4.0,2.0,6.0,1.0,5.0,6.0,2.0,3.0,3.0,5.0,2.0,1.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,96.0,48.0,1.0,24.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,3.0,4.0,6.0,5.0,1.0,4.0,3.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,64.0,64.0,1.0,2.0,16.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,1.0,6.0,5.0,6.0,3.0,1.0,4.0,6.0,4.0,16.0,8.0,1.0,128.0,16.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,6.0,3.0,3.0,3.0,4.0,4.0,2.0,6.0,4.0,6.0,1.0,6.0,1.0,2.0,5.0,64.0,4.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,5.0,6.0,6.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,2.0,6.0,1.0,3.0,6.0,192.0,24.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,4.0,2.0,4.0,6.0,6.0,3.0,256.0,512.0,1.0,2.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4323540540.0,18400460.279999994,172636000000.0,223.6642857142857,18032.0,514.0,253952.0,7.955513597523973e+16,8.428571428571429,0.2788202178571429,78.57142857142857,26752.0
1024000.0,4096000.0,256.0,64.0,1.0,34.0,2.0,36.0,2.0,5.0,4.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,5.0,6.0,2.0,3.0,2.0,5.0,6.0,1.0,4.0,2.0,4.0,1.0,256.0,8.0,1.0,72.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,6.0,6.0,4.0,3.0,4.0,2.0,1.0,5.0,1.0,2.0,4.0,3.0,6.0,6.0,1.0,8.0,1.0,8.0,32.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,1.0,5.0,1.0,6.0,2.0,4.0,6.0,6.0,6.0,4.0,6.0,1.0,3.0,3.0,5.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,5.0,2.0,5.0,6.0,1.0,5.0,1.0,4.0,4.0,24.0,128.0,1.0,768.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,6.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,6.0,384.0,6.0,1.0,192.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,3.0,6.0,2.0,4.0,4.0,6.0,5.0,2.0,6.0,4.0,4.0,4.0,2.0,3.0,2.0,1536.0,12.0,1.0,16.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11173626192.0,68069272.8,15250600.0,0.16867785714285713,36.0,514.0,514.0,7.605806094284731e+17,1.0,1.4285207142857144,78.57142857142857,78.57142857142857
1024.0,2048000.0,256.0,64.0,1.0,42.0,6.0,24.0,6.0,1.0,1.0,4.0,1.0,3.0,4.0,5.0,5.0,5.0,6.0,5.0,2.0,2.0,6.0,1.0,3.0,5.0,6.0,5.0,4.0,5.0,3.0,2.0,32.0,12.0,1.0,48.0,288.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,6.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,6.0,4.0,1.0,2.0,6.0,6.0,6.0,2.0,8.0,1.0,4.0,128.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,3.0,4.0,3.0,5.0,6.0,6.0,1.0,2.0,2.0,16.0,32.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,5.0,1.0,2.0,6.0,3.0,5.0,4.0,5.0,4.0,768.0,128.0,1.0,256.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,2.0,4.0,5.0,6.0,3.0,2.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,6.0,6.0,5.0,1.0,5.0,1.0,64.0,1024.0,1.0,6.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,467141520.0,38488065.120000005,10268800.0,0.1176325714285714,24.0,514.0,6448.0,1.7979373242015784e+16,21.714257142857146,26.66268142857142,78.57142857142857,1005.1428571428571
512.0,8192000.0,256.0,64.0,2.0,32.0,10.0,20.0,6.0,6.0,3.0,6.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,2.0,5.0,6.0,3.0,1.0,3.0,48.0,96.0,1.0,576.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,4.0,1.0,3.0,6.0,4.0,5.0,4.0,6.0,2.0,2.0,5.0,1.0,2.0,4.0,4.0,32.0,2.0,1.0,4.0,128.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,4.0,3.0,4.0,6.0,3.0,4.0,2.0,2.0,5.0,2.0,6.0,2.0,5.0,16.0,64.0,1.0,128.0,16.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,6.0,2.0,2.0,4.0,4.0,5.0,6.0,1.0,4.0,12.0,24.0,1.0,48.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,4.0,6.0,3.0,5.0,6.0,3.0,1.0,2.0,3.0,2.0,6.0,3.0,48.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,1.0,3.0,3.0,2.0,5.0,5.0,6.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0,32.0,8.0,1.0,96.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,249721284.0,19913611.86,98071500.0,0.9660633571428573,200.0,514.0,181248.0,4972852722756828.0,82.55697857142857,20.180689607142856,78.57142857142857,12469.42857142857
32000.0,128000.0,256.0,64.0,1.0,30.0,12.0,42.0,2.0,2.0,5.0,4.0,2.0,1.0,6.0,2.0,6.0,6.0,2.0,6.0,4.0,3.0,6.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,96.0,1.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,6.0,2.0,3.0,3.0,8.0,64.0,1.0,4.0,8.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,4.0,6.0,5.0,5.0,3.0,6.0,1.0,2.0,4.0,128.0,1.0,2.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,4.0,3.0,1.0,4.0,6.0,5.0,2.0,2.0,3.0,6.0,2.0,4.0,3.0,6.0,768.0,256.0,1.0,48.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,4.0,2.0,6.0,2.0,3.0,2.0,5.0,1.0,5.0,6.0,1.0,192.0,384.0,1.0,2.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,3.0,3.0,2.0,6.0,4.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,6.0,1.0,3072.0,512.0,1.0,256.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10881073488.0,117574582.56000003,17796800.0,0.19635614285714284,42.0,514.0,514.0,1.2793376731562834e+18,27.571428571428573,27.996100357142858,78.57142857142857,219.14285714285714
256.0,1024000.0,256.0,64.0,2.0,30.0,40.0,32.0,2.0,5.0,6.0,2.0,2.0,6.0,5.0,3.0,1.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,2.0,6.0,6.0,6.0,4.0,2.0,2.0,5.0,768.0,64.0,1.0,6.0,576.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,6.0,5.0,1.0,3.0,5.0,6.0,3.0,2.0,1.0,3.0,2.0,2.0,8.0,1.0,64.0,16.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,6.0,6.0,4.0,1.0,3.0,4.0,6.0,6.0,6.0,3.0,1.0,5.0,2.0,1.0,64.0,1.0,128.0,4.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,5.0,3.0,1.0,3.0,3.0,5.0,1.0,2.0,4.0,2.0,4.0,6.0,6.0,5.0,24.0,96.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,6.0,3.0,24.0,16.0,1.0,192.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,4.0,1.0,4.0,6.0,4.0,5.0,5.0,5.0,1.0,3.0,6.0,4.0,1.0,5.0,128.0,24.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11028364644.0,26916254.599999994,1328000000.0,6.4992575,1280.0,514.0,31744.0,2.968422705795423e+17,14.285714285714286,12.44543323214286,78.57142857142857,5225.714285714285
