l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
4096.0,16000000.0,256.0,64.0,1.0,24.0,48.0,22.0,5.0,6.0,6.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,6.0,1024.0,64.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,2.0,128.0,1.0,2.0,3.0,5.0,6.0,2.0,5.0,6.0,1.0,4.0,6.0,2.0,2.0,2.0,2.0,6.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,48.0,1.0,1.0,1.0,1.0,20.0,64.0,1.0,1114636297.0,157343080.0,9450840.0,0.100438,22.0,10.0,136.0,1.7538030804977475e+17,21.8737,21.8737,10.0,136.0
8192.0,32000000.0,256.0,64.0,1.0,8.0,42.0,6.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,5.0,6.0,3.0,4.0,2.0,4.0,1.0,512.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,3.0,3.0,4.0,6.0,2.0,1.0,3.0,2.0,5.0,6.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,5.0,16.0,2048.0,1.0,192.0,3.0,1.0,1.0,1.0,1.0,32.0,160.0,1.0,4135583753.0,253687000.0,3069380.0,0.0319877,6.0,10.0,50.0,1.049143835547311e+18,5.878041111111111,5.898241111111111,10.0,50.0
2048000.0,256000.0,256.0,64.0,1.0,46.0,48.0,24.0,4.0,1.0,4.0,5.0,5.0,3.0,6.0,2.0,1.0,6.0,6.0,6.0,5.0,6.0,2.0,5.0,5.0,6.0,3.0,4.0,1.0,3.0,5.0,1.0,64.0,4.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,3.0,6.0,3.0,5.0,4.0,1.0,4.0,2.0,1.0,1.0,3.0,6.0,1.0,4.0,6.0,1.0,2.0,4.0,2048.0,32.0,1.0,48.0,3.0,1.0,1.0,1.0,1.0,4.0,20.0,1.0,1082130441.0,257204300.0,10266900.0,0.10915699999999999,24.0,10.0,194.0,2.783286025860963e+17,22.179855555555555,22.293666666666667,10.0,194.0
2048.0,8192000.0,256.0,64.0,3.0,14.0,14.0,42.0,1.0,6.0,1.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,4.0,3.0,3.0,1.0,6.0,4.0,256.0,64.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,1.0,4.0,6.0,5.0,5.0,1.0,3.0,3.0,6.0,5.0,2.0,64.0,512.0,1.0,3072.0,48.0,1.0,1.0,1.0,1.0,64.0,8.0,1.0,5571424656.0,33708808.5,37700800000.0,73.34285555555554,8232.0,10.0,3604480.0,1.8780608680128237e+17,5.777777777777778,0.05208333333333334,10.0,2483086.222222222
256000.0,1024000.0,256.0,64.0,1.0,22.0,16.0,10.0,5.0,6.0,4.0,5.0,5.0,6.0,4.0,3.0,1.0,5.0,3.0,4.0,6.0,6.0,5.0,3.0,2.0,3.0,5.0,3.0,6.0,3.0,6.0,2.0,1.0,1024.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,128.0,16.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,48.0,64.0,1.0,1.0,1.0,1.0,16.0,20.0,1.0,2448424969.0,191749820.0,4640290.0,0.0490743,10.0,10.0,64.0,4.6948504708925555e+17,9.981234444444445,9.981234444444445,10.0,64.0
512000.0,512000.0,256.0,64.0,1.0,20.0,20.0,44.0,5.0,6.0,4.0,1.0,2.0,6.0,3.0,4.0,6.0,4.0,6.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,3.0,3.0,1.0,5.0,5.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,4.0,2.0,4.0,1.0,6.0,2.0,2.0,2.0,5.0,4.0,5.0,3.0,6.0,4.0,6.0,6.0,2.0,3.0,128.0,64.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,4.0,32.0,1.0,557318153.0,199132540.0,18651400.0,0.195187,44.0,10.0,268.0,1.1098017939499862e+17,43.747388888888885,43.747388888888885,10.0,268.0
128.0,32000.0,256.0,64.0,1.0,38.0,40.0,38.0,1.0,6.0,6.0,6.0,5.0,3.0,2.0,6.0,3.0,3.0,6.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,6.0,1.0,5.0,3.0,2.0,6.0,4.0,1024.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,5.0,1.0,6.0,5.0,4.0,3.0,5.0,2.0,4.0,2.0,5.0,4.0,6.0,5.0,1.0,4.0,2.0,8.0,4096.0,1.0,6.0,3072.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,644087817.0,155382040.0,16093200.0,0.16927899999999999,38.0,10.0,232.0,1.0007967894460669e+17,37.9259,37.9259,10.0,232.0
256.0,1024000.0,256.0,64.0,3.0,12.0,6.0,14.0,6.0,1.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,2.0,5.0,2.0,6.0,2.0,1.0,4.0,1.0,6.0,5.0,5.0,1.0,3.0,4.0,1024.0,32.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,5.0,4.0,3.0,1.0,6.0,1.0,2.0,1.0,5.0,2.0,5.0,4.0,3.0,5.0,1.0,4.0,1.0,1.0,64.0,2.0,1.0,1024.0,24.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,3358799179.0,39655190.0,906350000.0,7.921275555555555,1008.0,10.0,1590784.0,1.3319381961508901e+17,7.703722222222222,0.651245611111111,10.0,920192.0
256000.0,512000.0,256.0,64.0,1.0,36.0,2.0,20.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,6.0,4.0,2.0,6.0,4.0,6.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,2.0,6.0,2.0,128.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,6.0,2.0,2.0,6.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,5.0,2.0,3.0,6.0,5.0,6.0,2.0,4.0,256.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,10.0,64.0,1.0,1222574089.0,203795880.0,8638890.0,0.091877,20.0,10.0,124.0,2.491555623329533e+17,19.9805,25.40711111111111,10.0,124.0
256.0,32000000.0,256.0,64.0,3.0,36.0,32.0,44.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,5.0,6.0,5.0,1.0,4.0,6.0,4.0,4.0,6.0,2.0,5.0,4.0,3.0,5.0,6.0,6.0,2.0,1.0,32.0,1.0,4.0,2048.0,1.0,1.0,1.0,1.0,128.0,4.0,1.0,6.0,6.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,2.0,6.0,5.0,2.0,2048.0,1.0,24.0,3.0,1.0,1.0,1.0,1.0,160.0,4.0,1.0,5218805392.0,33128743.0,1328810000000.0,1351.26,50688.0,10.0,4470784.0,1.7289246259858227e+17,18.22222222222222,0.010416666666666666,10.0,2778680.888888889
2048000.0,2048000.0,256.0,64.0,1.0,14.0,14.0,32.0,1.0,6.0,4.0,3.0,2.0,6.0,2.0,2.0,2.0,3.0,6.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,6.0,1.0,1.0,6.0,5.0,1.0,64.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,32.0,2.0,1.0,6.0,5.0,5.0,1.0,4.0,3.0,6.0,5.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,5.0,4.0,5.0,512.0,256.0,1.0,32.0,48.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,763363337.0,193457600.0,13571700.0,0.14340199999999997,32.0,10.0,196.0,1.476784391040112e+17,32.0,32.0,10.0,196.0
64000.0,32000000.0,256.0,64.0,1.0,14.0,22.0,36.0,5.0,1.0,5.0,1.0,2.0,1.0,6.0,4.0,6.0,6.0,3.0,5.0,3.0,5.0,5.0,6.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,32.0,1.0,5.0,3.0,1.0,2.0,2.0,6.0,5.0,1.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,5.0,16.0,4096.0,1.0,24.0,768.0,1.0,1.0,1.0,1.0,32.0,80.0,1.0,679870473.0,98153960.0,15248700.0,0.16065000000000002,36.0,10.0,220.0,6.673197921202308e+16,35.9298,17.979177777777778,10.0,220.0
64000.0,128000.0,256.0,64.0,2.0,8.0,30.0,36.0,6.0,4.0,3.0,2.0,3.0,1.0,4.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,1.0,3.0,2.0,4.0,6.0,3.0,2.0,5.0,4.0,5.0,2.0,1024.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,32.0,64.0,1.0,2.0,1.0,6.0,3.0,6.0,1.0,4.0,6.0,4.0,2.0,6.0,3.0,4.0,4.0,1.0,5.0,1.0,3.0,256.0,256.0,1.0,192.0,512.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,163482204.0,33456777.0,1010650000.0,8.190815555555554,1080.0,10.0,1590016.0,5469587642696508.0,706.5764444444444,10.935894444444445,10.0,890282.6666666666
32000.0,1024000.0,256.0,64.0,3.0,8.0,22.0,24.0,6.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,6.0,2.0,4.0,6.0,6.0,1.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,8.0,1.0,32.0,1024.0,1.0,1.0,1.0,1.0,2.0,32.0,1.0,3.0,3.0,6.0,2.0,4.0,6.0,4.0,2.0,4.0,2.0,3.0,1.0,5.0,3.0,5.0,5.0,4.0,5.0,8.0,64.0,1.0,48.0,128.0,1.0,1.0,1.0,1.0,160.0,40.0,1.0,3057843680.0,33734617.0,10717700000.0,26.77495555555556,4224.0,10.0,335872.0,1.0315518539067056e+17,8.0,0.1374422777777778,10.0,275797.3333333333
128.0,32000.0,256.0,64.0,1.0,2.0,6.0,28.0,1.0,1.0,3.0,1.0,1.0,5.0,6.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,6.0,2.0,6.0,4.0,3.0,6.0,3.0,6.0,6.0,6.0,4.0,64.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,4.0,6.0,1.0,3.0,6.0,6.0,4.0,4.0,2.0,1.0,4.0,6.0,8.0,4.0,1.0,768.0,3072.0,1.0,1.0,1.0,1.0,16.0,80.0,1.0,24427626505.0,266485200.0,11911100.0,0.125609,28.0,10.0,10.0,6.509600934710226e+18,1.0,1.2221688888888889,10.0,10.0
128000.0,128000.0,256.0,64.0,1.0,38.0,10.0,14.0,3.0,6.0,1.0,2.0,3.0,4.0,1.0,3.0,6.0,6.0,4.0,2.0,5.0,5.0,1.0,4.0,6.0,1.0,5.0,1.0,1.0,4.0,5.0,2.0,2.0,4096.0,1.0,256.0,1024.0,1.0,1.0,1.0,1.0,128.0,4.0,1.0,2.0,2.0,6.0,2.0,3.0,4.0,1.0,1.0,6.0,2.0,2.0,6.0,1.0,2.0,6.0,5.0,1.0,4.0,32.0,128.0,1.0,32.0,24.0,1.0,1.0,1.0,1.0,320.0,5.0,1.0,1750073353.0,206430180.0,6227500.0,0.0661954,14.0,10.0,88.0,3.6126795727299354e+17,13.949555555555555,13.949555555555555,10.0,88.0
128000.0,4096000.0,256.0,64.0,1.0,38.0,38.0,36.0,5.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,5.0,2.0,1.0,5.0,6.0,5.0,6.0,5.0,2.0,3.0,3.0,5.0,4.0,6.0,2.0,3.0,256.0,16.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,32.0,16.0,1.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,6.0,1.0,1.0,2.0,5.0,5.0,1.0,3.0,256.0,2.0,1.0,192.0,192.0,1.0,1.0,1.0,1.0,2.0,40.0,1.0,679870473.0,211108440.0,15248700.0,0.16065000000000002,36.0,10.0,220.0,1.4352639495709213e+17,35.9298,53.579,10.0,220.0
64000.0,1024000.0,256.0,64.0,2.0,6.0,12.0,4.0,1.0,1.0,6.0,1.0,6.0,1.0,6.0,3.0,1.0,3.0,2.0,1.0,6.0,4.0,2.0,2.0,6.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,16.0,256.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,6.0,5.0,4.0,4.0,6.0,1.0,4.0,6.0,2.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,64.0,256.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,32.0,5.0,1.0,24507318286.0,55603912.0,20377300.0,0.21350066666666667,48.0,10.0,778.0,1.3627027693307348e+18,1.0,0.1688458888888889,10.0,588.6666666666666
256000.0,8192000.0,256.0,64.0,3.0,6.0,32.0,42.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,6.0,4.0,3.0,5.0,3.0,2.0,5.0,1.0,6.0,6.0,5.0,2.0,4.0,6.0,1.0,2.0,1.0,32.0,128.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,64.0,16.0,1.0,1.0,5.0,6.0,1.0,5.0,4.0,3.0,6.0,1.0,6.0,2.0,5.0,5.0,1.0,6.0,2.0,6.0,4.0,4096.0,64.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,4.0,40.0,1.0,112736256.0,33059525.0,36241100000.0,71.70695555555557,8064.0,10.0,4562944.0,3727007073638400.0,199.11111111111111,1.9639755555555556,10.0,2564096.0
16000.0,8192000.0,256.0,64.0,1.0,44.0,14.0,4.0,4.0,5.0,2.0,1.0,3.0,2.0,6.0,4.0,1.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,5.0,1.0,4.0,4.0,2.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,128.0,1.0,5.0,4.0,1.0,4.0,3.0,5.0,1.0,6.0,2.0,6.0,3.0,2.0,2.0,1.0,6.0,2.0,5.0,2.0,32.0,2.0,1.0,192.0,3072.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,6106906633.0,199740580.0,2290050.0,0.023392600000000003,4.0,10.0,28.0,1.2197970728812672e+18,4.0,4.0,10.0,28.0
256000.0,16000.0,256.0,64.0,2.0,20.0,16.0,10.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,5.0,4.0,2.0,3.0,5.0,1.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,1.0,6.0,32.0,8.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,32.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,768.0,512.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,3627679877.0,116436840.0,75322700.0,0.7461222222222222,160.0,10.0,16388.0,4.223955814094687e+17,10.444444444444445,6.325857777777778,10.0,13669.777777777777
128000.0,2048000.0,256.0,64.0,1.0,4.0,44.0,28.0,2.0,1.0,6.0,1.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,6.0,32.0,1.0,1.0,4.0,256.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,2.0,1.0,3.0,3.0,6.0,4.0,6.0,4.0,2.0,6.0,1.0,3.0,2.0,4.0,1.0,6.0,6.0,6.0,4096.0,4.0,1.0,1536.0,2.0,1.0,1.0,1.0,1.0,8.0,320.0,1.0,24427626505.0,293696280.0,11911100.0,0.125609,28.0,10.0,10.0,7.174303033747901e+18,1.0,1.2777111111111112,10.0,10.0
4096.0,16000000.0,256.0,64.0,1.0,12.0,34.0,8.0,2.0,4.0,6.0,3.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0,4.0,1.0,1.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,3.0,4.0,16.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,16.0,128.0,1.0,1.0,5.0,1.0,3.0,4.0,2.0,3.0,5.0,1.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2048.0,64.0,1.0,32.0,768.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,24427626505.0,256309600.0,3852790.0,0.0403688,8.0,10.0,10.0,6.261035178445948e+18,1.0,1.0,10.0,10.0
128.0,8192000.0,256.0,64.0,2.0,2.0,16.0,42.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,6.0,4.0,4.0,1.0,1.0,6.0,2.0,4.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,3.0,2048.0,64.0,1.0,1024.0,128.0,1.0,1.0,1.0,1.0,128.0,128.0,1.0,1.0,3.0,6.0,2.0,5.0,1.0,4.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,6.0,4.0,5.0,128.0,64.0,1.0,6.0,96.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,24453845258.0,80065547.0,489313000.0,3.1699699999999997,672.0,10.0,65536.0,1.957910496835126e+18,1.0,0.2831347333333334,10.0,29709.333333333332
1024.0,1024000.0,256.0,64.0,1.0,10.0,30.0,48.0,1.0,1.0,4.0,1.0,3.0,6.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,1.0,5.0,5.0,3.0,6.0,5.0,2.0,4.0,1024.0,128.0,1.0,2048.0,64.0,1.0,1.0,1.0,1.0,32.0,128.0,1.0,6.0,6.0,2.0,1.0,5.0,4.0,5.0,6.0,5.0,4.0,3.0,1.0,2.0,1.0,4.0,6.0,3.0,3.0,4096.0,16.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,64.0,20.0,1.0,24427626505.0,199796780.0,20377200.0,0.211504,48.0,10.0,10.0,4.880561118741654e+18,1.0,1.0000888888888888,10.0,10.0
32000.0,64000.0,256.0,64.0,1.0,2.0,24.0,38.0,6.0,5.0,1.0,6.0,1.0,2.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,6.0,4.0,2.0,1.0,4.0,4.0,5.0,6.0,1.0,3.0,3.0,2.0,16.0,1.0,32.0,512.0,1.0,1.0,1.0,1.0,32.0,64.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,5.0,3.0,6.0,3.0,2.0,6.0,4.0,1.0,4.0,6.0,3.0,16.0,4096.0,1.0,8.0,192.0,1.0,1.0,1.0,1.0,40.0,40.0,1.0,644087817.0,154818640.0,16093200.0,0.16927899999999999,38.0,10.0,232.0,9.971679986850888e+16,37.9259,37.98936666666667,10.0,232.0
2048000.0,256000.0,256.0,64.0,2.0,34.0,34.0,18.0,2.0,6.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,6.0,4.0,5.0,5.0,2.0,3.0,5.0,5.0,1.0,6.0,6.0,3.0,5.0,1.0,32.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,4.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,4.0,1.0,6.0,32.0,16.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,10.0,160.0,1.0,262242402.0,41049455.0,426973000.0,2.806845555555556,612.0,10.0,14464.0,1.076490767999091e+16,103.81057777777778,7.47644,10.0,8352.0
128.0,2048000.0,256.0,64.0,2.0,32.0,10.0,34.0,3.0,1.0,5.0,1.0,2.0,1.0,6.0,4.0,1.0,2.0,5.0,4.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,3.0,6.0,6.0,1.0,1.0,4.0,256.0,1.0,2048.0,512.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,6.0,6.0,5.0,3.0,4.0,5.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,6.0,4.0,2.0,6.0,2.0,4096.0,1.0,384.0,384.0,1.0,1.0,1.0,1.0,40.0,160.0,1.0,11141775416.0,82199790.0,190412000.0,1.5770322222222224,340.0,10.0,32416.0,9.158515994223626e+17,2.888888888888889,1.0064516666666667,10.0,20746.666666666668
1024.0,16000.0,256.0,64.0,2.0,36.0,40.0,44.0,1.0,1.0,5.0,4.0,3.0,1.0,6.0,1.0,5.0,4.0,3.0,1.0,2.0,6.0,6.0,4.0,2.0,6.0,3.0,2.0,5.0,5.0,6.0,1.0,128.0,1024.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,32.0,8.0,1.0,6.0,1.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,6.0,2.0,5.0,256.0,128.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,40.0,320.0,1.0,2085355649.0,121371820.0,2256150000.0,8.888321111111111,1760.0,10.0,10576.0,2.5310341046641117e+17,12.88888888888889,10.378084444444447,10.0,7269.333333333333
32000.0,16000000.0,256.0,64.0,2.0,28.0,8.0,44.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,6.0,2.0,6.0,2.0,3.0,4.0,6.0,3.0,2.0,6.0,5.0,1.0,2.0,6.0,1.0,2.0,4.0,1.0,16.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,4.0,2.0,5.0,3.0,2.0,4.0,6.0,6.0,4.0,6.0,3.0,5.0,5.0,2.0,6.0,5.0,1.0,3.0,4096.0,32.0,1.0,96.0,2.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,3106668563.0,61748190.0,199255000.0,1.56303,352.0,10.0,1216.0,1.9183116069515098e+17,8.0,3.634096111111111,10.0,810.6666666666666
512000.0,1024000.0,256.0,64.0,3.0,34.0,48.0,30.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,6.0,1.0,5.0,1.0,4.0,2.0,1.0,5.0,5.0,1024.0,4.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,1.0,1.0,3.0,4.0,3.0,6.0,6.0,6.0,3.0,6.0,5.0,1.0,2.0,5.0,1.0,256.0,8.0,1.0,4.0,48.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,188580180.0,39553870.0,1240400000000.0,1258.998888888889,48960.0,10.0,41088.0,7459075924296600.0,374.51866666666666,46.54532222222222,10.0,38670.22222222222
64000.0,32000000.0,256.0,64.0,1.0,34.0,18.0,30.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,5.0,4.0,6.0,2.0,5.0,256.0,128.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,3.0,1.0,4.0,5.0,5.0,1.0,4.0,2.0,2.0,5.0,5.0,6.0,128.0,1.0,1.0,384.0,2.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,817037321.0,118627500.0,12739400.0,0.134783,30.0,10.0,184.0,9.69230947969275e+16,29.8978,28.14491111111111,10.0,184.0
1024.0,512000.0,256.0,64.0,2.0,42.0,38.0,8.0,5.0,3.0,1.0,4.0,4.0,1.0,6.0,3.0,6.0,3.0,3.0,3.0,4.0,4.0,6.0,4.0,3.0,5.0,1.0,3.0,3.0,5.0,6.0,4.0,4096.0,4.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,6.0,2.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,3.0,16.0,4.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,160.0,80.0,1.0,95655485.0,38710810.0,164752000.0,1.4084177777777778,304.0,10.0,31744.0,3702901305292850.0,235.98344444444444,17.99438333333333,10.0,19285.333333333332
512000.0,128000.0,256.0,64.0,3.0,4.0,34.0,32.0,2.0,3.0,5.0,1.0,1.0,6.0,1.0,6.0,3.0,3.0,6.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,6.0,2.0,3.0,5.0,5.0,4.0,4.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,4.0,4.0,1.0,6.0,1.0,3.0,5.0,1.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,6.0,2048.0,4096.0,1.0,512.0,4.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,5187538980.0,38915890.0,11326800000.0,36.021588888888886,4352.0,10.0,4784128.0,2.018776963163922e+17,16.444444444444443,3.117195555555556,10.0,2658474.6666666665
16000.0,64000.0,256.0,64.0,1.0,8.0,40.0,36.0,4.0,3.0,1.0,5.0,5.0,1.0,3.0,2.0,6.0,6.0,4.0,2.0,6.0,4.0,4.0,6.0,2.0,3.0,4.0,6.0,1.0,2.0,5.0,2.0,512.0,8.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,2.0,6.0,5.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,2.0,6.0,6.0,6.0,3.0,3.0,5.0,2048.0,512.0,1.0,384.0,1024.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,763363337.0,236074500.0,15248700.0,0.16089099999999998,36.0,10.0,290.0,1.802106181006065e+17,32.0,32.111066666666666,10.0,290.0
